respondent_id,age,age_bin,gender,ethnicity,country_1,country_2,joke_id,joke_text,response,raw_response
resp_32,52,46-55,Female,White / Caucasian,UK,UK,s22,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",not_funny,No
resp_32,52,46-55,Female,White / Caucasian,UK,UK,s23,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",not_funny,No
resp_32,52,46-55,Female,White / Caucasian,UK,UK,s24,The heart of a blue whale is so big that a human can swim through its arteries.,not_funny,No
resp_32,52,46-55,Female,White / Caucasian,UK,UK,s25,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",funny,Yes
resp_32,52,46-55,Female,White / Caucasian,UK,UK,s26,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",not_funny,No
resp_32,52,46-55,Female,White / Caucasian,UK,UK,s27,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,not_funny,No
resp_32,52,46-55,Female,White / Caucasian,UK,UK,s28,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",not_funny,No
resp_32,52,46-55,Female,White / Caucasian,UK,UK,s29,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",not_funny,No
resp_32,52,46-55,Female,White / Caucasian,UK,UK,s30,I told my computer I needed a break. Now it keeps sending me vacation ads.,funny,Yes
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s1,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s2,Next Halloween costume idea: CEO and Head of HR.,not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s3,A group of flamingos is called a “flamboyance.”,not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s4,"Shake it, “the container cam”.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s5,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s6,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,dont_understand,I didn't understand
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s7,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",funny,Yes
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s8,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s9,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s10,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s11,How do you know if a vampire is unwell? Because he'll be coffin.,not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s12,There are more possible iterations of a game of chess than there are atoms in the observable universe.,not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s13,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",funny,Yes
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s14,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s15,I'm on a whiskey diet… I’ve lost three days already.,not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s16,A statistical correlation without causation is simply a misleading relationship.,funny,Yes
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s17,"Two wrongs don’t make a right, take your parents as an example.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s18,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",funny,Yes
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s19,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s20,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",funny,Yes
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s21,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s22,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s23,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s24,The heart of a blue whale is so big that a human can swim through its arteries.,not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s25,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s26,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s27,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s28,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",funny,Yes
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s29,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",not_funny,No
resp_33,30,26-35,Male,East Asian,South Korea,South Korea,s30,I told my computer I needed a break. Now it keeps sending me vacation ads.,funny,Yes
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s1,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s2,Next Halloween costume idea: CEO and Head of HR.,funny,Yes
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s3,A group of flamingos is called a “flamboyance.”,not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s4,"Shake it, “the container cam”.",funny,Yes
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s5,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s6,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,funny,Yes
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s7,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s8,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s9,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,funny,Yes
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s10,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s11,How do you know if a vampire is unwell? Because he'll be coffin.,funny,Yes
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s12,There are more possible iterations of a game of chess than there are atoms in the observable universe.,not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s13,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s14,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s15,I'm on a whiskey diet… I’ve lost three days already.,funny,Yes
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s16,A statistical correlation without causation is simply a misleading relationship.,not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s17,"Two wrongs don’t make a right, take your parents as an example.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s18,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s19,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s20,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s21,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",funny,Yes
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s22,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s23,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s24,The heart of a blue whale is so big that a human can swim through its arteries.,not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s25,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",funny,Yes
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s26,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s27,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s28,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s29,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",not_funny,No
resp_34,27,26-35,Female,Middle Eastern,Turkey,Turkey,s30,I told my computer I needed a break. Now it keeps sending me vacation ads.,funny,Yes
resp_35,48,46-55,Male,Hispanic / Latino,Brazil,Brazil,s1,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",not_funny,No
resp_35,48,46-55,Male,Hispanic / Latino,Brazil,Brazil,s2,Next Halloween costume idea: CEO and Head of HR.,not_funny,No
resp_35,48,46-55,Male,Hispanic / Latino,Brazil,Brazil,s3,A group of flamingos is called a “flamboyance.”,not_funny,No
resp_35,48,46-55,Male,Hispanic / Latino,Brazil,Brazil,s4,"Shake it, “the container cam”.",funny,Yes
resp_35,48,46-55,Male,Hispanic / Latino,Brazil,Brazil,s5,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",not_funny,No
resp_35,48,46-55,Male,Hispanic / Latino,Brazil,Brazil,s6,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,not_funny,No
resp_35,48,46-55,Male,Hispanic / Latino,Brazil,Brazil,s7,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",funny,Yes
resp_35,48,46-55,Male,Hispanic / Latino,Brazil,Brazil,s8,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",not_funny,No
resp_35,48,46-55,Male,Hispanic / Latino,Brazil,Brazil,s9,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,not_funny,No
resp_35,48,46-55,Male,Hispanic / Latino,Brazil,Brazil,s10,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",not_funny,No
